,image_name,noise_level,Y_H,consensus,expert1,expert2,expert3,model_p0,model_p1,model_p2,model_pred_int
225,n02095570_4436,110,"[2, 1, 1]",1,2,1,1,0.019375964636160294,0.979689873537508,0.0009341618263317813,1
226,n04548280_2989,125,"[0, 0, 0]",0,0,0,0,0.9995048877133738,9.268674169168589e-05,0.0004024255449345379,0
227,n02690373_11799,125,"[2, 2, 2]",2,2,2,2,3.849465003606854e-05,3.27645633096101e-05,0.9999287407866543,2
228,n02017213_4855,125,"[0, 1, 1]",1,0,1,1,0.008987293287354859,0.9866375558849144,0.0043751508277308695,1
229,n02835271_15691,110,"[2, 2, 2]",2,2,2,2,1.218278504509706e-05,1.977017048747446e-05,0.9999680470444673,2
230,n03041632_18995,125,"[0, 0, 0]",0,0,0,0,0.987851305601873,0.010282293087984529,0.0018664013101425286,0
231,n02125311_1469,110,"[0, 1, 1]",1,0,1,1,0.006524289634392852,0.9748402152454825,0.0186354951201246,1
232,n02708093_2824,110,"[0, 0, 1]",0,0,0,1,0.9997804513701614,0.00018921947912795323,3.032915071076435e-05,0
233,n04591713_6473,125,"[0, 0, 0]",0,0,0,0,0.998454966571352,0.0014179602106546016,0.0001270732179932742,0
234,n03796401_3695,125,"[2, 1, 2]",2,2,1,2,0.008199893418199013,0.0015567556394781444,0.9902433509423229,2
235,n03376595_15542,110,"[0, 0, 2]",0,0,0,2,0.7794081558645969,0.20826273301229484,0.012329111123108367,0
236,n01829413_4190,125,"[0, 1, 1]",1,0,1,1,0.0010442928714119294,0.998362991556597,0.0005927155719909819,1
237,n02124075_13772,110,"[1, 1, 1]",1,1,1,1,0.0005443424012066855,0.9993416929847933,0.00011396461400003133,1
238,n04548280_541,125,"[0, 0, 0]",0,0,0,0,0.9442792680416944,0.009941734436668823,0.04577899752163668,0
239,n02835271_3280,125,"[2, 0, 2]",2,2,0,2,0.2252888541849904,0.23947809863358754,0.5352330471814222,2
240,n02708093_1131,110,"[0, 0, 0]",0,0,0,0,0.9999163009567554,2.464848435989359e-05,5.9050558884748504e-05,0
241,n04579145_2046,125,"[0, 0, 2]",0,0,0,2,0.552994695888611,0.09286711570393968,0.3541381884074494,0
242,n04429376_54538,110,"[0, 0, 0]",0,0,0,0,0.983956121980097,0.014674679182930589,0.0013691988369724612,0
243,n02708093_1231,125,"[0, 0, 0]",0,0,0,0,0.9999981817963611,7.54237155633723e-07,1.06396648323429e-06,0
244,n04467665_58341,125,"[2, 2, 2]",2,2,2,2,0.0039202015089921235,0.012573736189847327,0.9835060623011607,2
245,n02814533_73944,125,"[2, 2, 2]",2,2,2,2,0.0006267047262454664,0.002198718198024394,0.9971745770757301,2
246,n02504013_10580,125,"[2, 1, 1]",1,2,1,1,0.004828344024837035,0.9683764548742577,0.026795201100905136,1
247,n02002556_17975,125,"[1, 1, 1]",1,1,1,1,4.840989772089567e-05,0.9995093120589068,0.0004422780433723752,1
248,n04285008_11688,125,"[2, 2, 2]",2,2,2,2,0.0015843319982677818,0.000851442745059049,0.997564225256673,2
249,n02133161_14841,110,"[1, 1, 1]",1,1,1,1,0.00048405093201920495,0.9992849707177569,0.00023097835022378214,1
250,n04273569_5891,125,"[2, 0, 2]",2,2,0,2,0.0007596421502593463,3.9940646026884684e-05,0.999200417203714,2
251,n02814533_45692,125,"[2, 2, 2]",2,2,2,2,0.056411558147244786,0.021997535623463266,0.9215909062292919,2
252,n02504013_1865,125,"[1, 1, 1]",1,1,1,1,0.00015267017139460826,0.9998006128718111,4.6716956794213016e-05,1
253,n03662601_4925,125,"[2, 1, 2]",2,2,1,2,2.75545810824215e-05,0.00011510690808934664,0.9998573385108281,2
254,n03796401_1791,110,"[2, 2, 2]",2,2,2,2,0.00011956770443171595,9.872131491742375e-06,0.9998705601640765,2
255,n03792782_10490,125,"[1, 1, 1]",1,1,1,1,0.19378142205103857,0.26076200199790156,0.5454565759510598,2
256,n02814533_874,110,"[2, 2, 2]",2,2,2,2,1.9521445640586294e-05,5.573456811117936e-05,0.9999247439862483,2
257,n02708093_3750,125,"[0, 0, 0]",0,0,0,0,0.7687437015368206,0.17122904541700223,0.06002725304617729,0
258,n03376595_2234,110,"[0, 0, 0]",0,0,0,0,0.9998420748648729,1.757720016069923e-05,0.00014034793496638397,0
259,n02951358_6617,110,"[2, 2, 2]",2,2,2,2,0.0007173023826600111,0.001451551981185439,0.9978311456361545,2
260,n02690373_5177,125,"[2, 2, 2]",2,2,2,2,0.004347880906209744,0.5213353284058697,0.4743167906879205,1
261,n02690373_6535,110,"[2, 2, 2]",2,2,2,2,8.094494785915269e-05,0.0011704886274500879,0.9987485664246907,2
262,n04111531_3076,125,"[0, 0, 2]",0,0,0,2,0.7450714375778335,0.015814882161608694,0.2391136802605578,0
263,n02791124_525,110,"[0, 0, 2]",0,0,0,2,0.9700539537368752,0.0278195187650606,0.0021265274980641815,0
264,n04111531_16696,125,"[0, 0, 0]",0,0,0,0,0.9997808078427154,2.3068316003660417e-05,0.00019612384128097843,0
265,n03376595_5876,110,"[0, 0, 0]",0,0,0,0,0.9918765923227291,0.0035017237405750032,0.004621683936696111,0
266,n02951358_9103,125,"[2, 2, 2]",2,2,2,2,1.4561006247644678e-06,6.665754454462549e-05,0.9999318863548305,2
267,n04111531_5357,110,"[0, 0, 2]",0,0,0,2,0.03931229252827558,0.0007871366228675153,0.9599005708488568,2
268,n03417042_19596,110,"[2, 2, 2]",2,2,2,2,0.0004600554484648868,0.0003348494900527495,0.9992050950614824,2
269,n02104029_7335,125,"[1, 1, 1]",1,1,1,1,0.000556167040461672,0.9950013706277733,0.004442462331764967,1
270,n03100240_5492,125,"[2, 2, 2]",2,2,2,2,0.0020428911842444897,0.00038775791062895583,0.9975693509051266,2
271,n03196217_3272,125,"[0, 0, 2]",0,0,0,2,0.9999971633362833,1.5358541461665117e-06,1.3008095705939864e-06,0
272,n02123045_5057,125,"[1, 1, 1]",1,1,1,1,0.0015461731901910015,0.9982656929566495,0.00018813385315960253,1
273,n03041632_3171,110,"[0, 0, 0]",0,0,0,0,0.9999995477399747,3.7222022681401566e-07,8.003979863658399e-08,0
274,n03792782_51686,125,"[2, 2, 2]",2,2,2,2,0.24874599822970295,0.12948082442565764,0.6217731773446395,2
275,n02504458_3906,125,"[2, 1, 1]",1,2,1,1,1.7445109597421116e-07,0.9999997911378541,3.4411050147156714e-08,1
276,n02504013_7659,110,"[2, 1, 1]",1,2,1,1,8.48679821263693e-05,0.9992612818790227,0.000653850138850884,1
277,n02504458_7013,125,"[1, 1, 1]",1,1,1,1,0.0005275152065922195,0.9993678633664563,0.00010462142695160573,1
278,n03792782_1442,110,"[2, 2, 2]",2,2,2,2,0.002663828746642564,0.0031876804681203012,0.9941484907852371,2
279,n02125311_9356,110,"[2, 1, 1]",1,2,1,1,6.502269822296389e-05,0.9999270591678131,7.918133964022483e-06,1
280,n02125311_2064,110,"[2, 1, 1]",1,2,1,1,1.1123839338164752e-05,0.9999782003714741,1.0675789187624842e-05,1
281,n04557648_665,125,"[0, 0, 0]",0,0,0,0,0.979774695775146,0.01253851273448378,0.007686791490370252,0
282,n02951358_3452,110,"[2, 2, 2]",2,2,2,2,6.847384722512669e-05,0.024860997049143983,0.9750705291036307,2
283,n02112350_2615,110,"[2, 1, 1]",1,2,1,1,0.002987203322999724,0.9953071075688645,0.0017056891081355257,1
284,n04612504_8599,110,"[2, 2, 2]",2,2,2,2,2.0847592178485846e-05,0.0012044023215038709,0.9987747500863178,2
285,n03983396_14652,110,"[0, 0, 1]",0,0,0,1,0.8263684627246872,0.09593294662479955,0.07769859065051346,0
286,n03796401_2543,110,"[2, 0, 2]",2,2,0,2,0.703366186436063,0.029792379304251274,0.2668414342596855,0
287,n04612504_6380,125,"[2, 2, 2]",2,2,2,2,0.004143526247126563,0.008679133160055119,0.9871773405928184,2
288,n04579145_934,110,"[0, 0, 0]",0,0,0,0,0.9999984983220982,1.4830586669053486e-06,1.8619234981025425e-08,0
289,n02105505_1156,110,"[1, 1, 1]",1,1,1,1,2.1145346094745323e-10,0.999999999548754,2.397927202096286e-10,1
290,n04505470_3905,125,"[0, 0, 0]",0,0,0,0,0.990495275237292,0.0023229929444229082,0.007181731818284905,0
291,n04429376_54570,125,"[0, 0, 2]",0,0,0,2,0.9704985588182389,0.020070870662806134,0.009430570518954857,0
292,n02791124_6463,125,"[0, 0, 1]",0,0,0,1,0.9998624713880573,4.745912884614833e-06,0.00013278269905817502,0
293,n03376595_9395,110,"[0, 0, 0]",0,0,0,0,0.9998021992321032,6.132960445294429e-05,0.0001364711634437994,0
294,n03662601_8406,125,"[2, 0, 2]",2,2,0,2,1.4029337918449338e-08,1.023263844823133e-08,0.9999999757380238,2
295,n03937543_3133,110,"[0, 0, 2]",0,0,0,2,0.5697860211586087,0.058229698695773935,0.3719842801456176,0
296,n04505470_7721,110,"[0, 0, 0]",0,0,0,0,0.9995786575502906,0.00015148794327186628,0.00026985450643746784,0
297,n03196217_4970,110,"[0, 0, 2]",0,0,0,2,0.9973023258205437,0.001040435165633386,0.0016572390138226048,0
298,n03417042_17513,110,"[2, 2, 2]",2,2,2,2,0.008569475467390305,0.002314587890042614,0.9891159366425671,2
299,n03041632_7090,125,"[0, 0, 2]",0,0,0,2,0.95834210844586,0.017888839814495888,0.023769051739644186,0
300,n02823428_7300,125,"[0, 0, 0]",0,0,0,0,0.9993842786626286,0.00025585831694583473,0.0003598630204254666,0
301,n02690373_3272,125,"[2, 2, 2]",2,2,2,2,0.00026929134345092754,0.0018806312827845196,0.9978500773737645,2
302,n03100240_6507,110,"[2, 2, 2]",2,2,2,2,3.488983446135964e-05,2.610115630964113e-05,0.9999390090092292,2
303,n02791124_8056,110,"[0, 0, 0]",0,0,0,0,0.9999987354476845,4.534262937587137e-07,8.111260215557254e-07,0
304,n02106030_17418,125,"[1, 1, 1]",1,1,1,1,0.00010155922286625828,0.999771944907509,0.00012649586962468047,1
305,n02504013_174,125,"[2, 1, 1]",1,2,1,1,0.008302417617309394,0.98266558145752,0.009032000925171067,1
306,n03100240_12065,110,"[2, 2, 2]",2,2,2,2,8.050551984576813e-06,1.0409851442360574e-05,0.9999815395965731,2
307,n02100583_3987,110,"[2, 1, 1]",1,2,1,1,9.955132082019715e-05,0.9998966933125626,3.7553666171163095e-06,1
308,n03937543_11751,110,"[0, 0, 0]",0,0,0,0,0.999989712426487,1.000727722304657e-05,2.802962896963903e-07,0
309,n02504458_8103,110,"[1, 1, 1]",1,1,1,1,1.5981871929527227e-06,0.9999979475966222,4.5421618491108005e-07,1
310,n02835271_5814,110,"[2, 2, 2]",2,2,2,2,0.026484556782422994,0.004273474152015501,0.9692419690655616,2
311,n04467665_71480,125,"[2, 2, 2]",2,2,2,2,0.023875759456148834,0.03345738760919559,0.9426668529346557,2
312,n02504013_1515,110,"[1, 1, 1]",1,1,1,1,7.798374597866304e-06,0.9999910563597534,1.1452656486946013e-06,1
313,n02690373_9531,110,"[2, 2, 2]",2,2,2,2,0.06354327881932677,0.02916727146301582,0.9072894497176572,2
314,n02107574_4993,125,"[2, 1, 1]",1,2,1,1,1.5238521588641848e-05,0.9999661249258033,1.8636552607904453e-05,1
315,n02028035_23375,110,"[1, 1, 1]",1,1,1,1,2.432977020606851e-07,0.999995213096406,4.543605891890123e-06,1
316,n04560804_1089,110,"[0, 0, 2]",0,0,0,2,0.7223324986085624,0.27672448653108317,0.0009430148603543849,0
317,n04505470_3132,110,"[0, 0, 0]",0,0,0,0,0.9999668221882488,3.873166231754829e-06,2.9304645519265526e-05,0
318,n03100240_3205,125,"[2, 2, 2]",2,2,2,2,0.00030022696955246404,0.00030711537451391294,0.9993926576559337,2
319,n02106030_17418,110,"[1, 1, 1]",1,1,1,1,9.314157176031022e-05,0.9998130683647773,9.379006346250719e-05,1
320,n03983396_14652,125,"[0, 0, 2]",0,0,0,2,0.7856505409947726,0.0590379927905853,0.155311466214642,0
321,n02125311_60143,110,"[1, 1, 1]",1,1,1,1,1.037392186284631e-06,0.9999989163732343,4.623457931262887e-08,1
322,n03085013_11359,110,"[0, 0, 0]",0,0,0,0,0.972149899488818,0.019083864977854376,0.008766235533327768,0
323,n02091134_7486,110,"[1, 1, 1]",1,1,1,1,5.677635016423951e-09,0.9999999820619787,1.2260386404264956e-08,1
324,n03085013_16115,125,"[0, 0, 0]",0,0,0,0,0.9976685890921129,0.0011860776518268317,0.001145333256060319,0
325,n03041632_40887,110,"[0, 0, 0]",0,0,0,0,0.9999644119006802,4.13091101861403e-06,3.145718830125354e-05,0
326,n04612504_6380,110,"[2, 2, 2]",2,2,2,2,0.0019313556113984933,0.007143144513824332,0.9909254998747772,2
327,n02835271_18386,110,"[2, 2, 2]",2,2,2,2,0.00022957405934676046,0.00012954515252254985,0.9996408807881306,2
328,n03792782_51156,125,"[2, 1, 2]",2,2,1,2,7.240956796099882e-06,7.646961407941902e-06,0.999985112081796,2
329,n02134418_5537,110,"[1, 1, 1]",1,1,1,1,2.9176347382184365e-06,0.9999946219563238,2.4604089380056393e-06,1
330,n04505470_26,125,"[0, 0, 0]",0,0,0,0,0.9062547461559688,0.016947420880846324,0.0767978329631849,0
331,n02133161_252,125,"[1, 1, 1]",1,1,1,1,4.3730904727232943e-07,0.9999993350841326,2.2760682016689195e-07,1
332,n02951358_31181,110,"[2, 0, 2]",2,2,0,2,0.10021803625630142,0.007645941506246865,0.8921360222374519,2
333,n02025239_3073,125,"[1, 1, 1]",1,1,1,1,7.022815409687935e-16,0.9999999999999575,4.181262358133697e-14,1
334,n04111531_9910,125,"[0, 0, 0]",0,0,0,0,0.8672029867037542,0.02565594810571017,0.10714106519053568,0
335,n02690373_12505,125,"[2, 2, 2]",2,2,2,2,0.004699682016397012,0.05847038729846653,0.9368299306851365,2
336,n02133161_1872,110,"[1, 1, 1]",1,1,1,1,5.486673758239834e-05,0.9998646673973173,8.046586510035626e-05,1
337,n04273569_4584,125,"[2, 2, 2]",2,2,2,2,6.546117535964037e-05,0.0024919605004573657,0.9974425783241828,2
338,n04505470_6421,110,"[0, 0, 0]",0,0,0,0,0.9999914430020831,1.9521019971773342e-06,6.60489591953132e-06,0
339,n03085013_23648,110,"[0, 0, 0]",0,0,0,0,0.9999827829608187,1.0664232956468448e-05,6.55280622492334e-06,0
340,n03796401_9219,125,"[2, 2, 2]",2,2,2,2,0.0005146243947885833,0.0005121652746508994,0.9989732103305606,2
341,n02835271_15960,110,"[2, 2, 2]",2,2,2,2,1.4104252722521764e-06,1.3161465214963015e-05,0.9999854281095126,2
342,n04099969_381,125,"[0, 0, 1]",0,0,0,1,0.8938092105601994,0.04700768961699641,0.05918309982280405,0
343,n02097298_8119,125,"[2, 1, 1]",1,2,1,1,0.00019703435452052566,0.999755856393077,4.7109252402726926e-05,1
344,n04111531_8193,125,"[0, 0, 0]",0,0,0,0,0.9648894699341478,0.0013624101218474428,0.033748119944005006,0
345,n02094114_7024,125,"[0, 1, 1]",1,0,1,1,0.33457476130504404,0.5678063494962279,0.09761888919872783,1
346,n02125311_8689,110,"[1, 1, 1]",1,1,1,1,5.128958214996291e-07,0.9999994670337448,2.007043355705058e-08,1
347,n03662601_32251,125,"[2, 2, 2]",2,2,2,2,1.744409924538926e-07,5.577728655128005e-07,0.9999992677861419,2
348,n02098105_2343,125,"[2, 1, 1]",1,2,1,1,1.3155449337981232e-05,0.9999817369083464,5.107642315737827e-06,1
349,n02093256_12628,110,"[0, 1, 1]",1,0,1,1,0.011493430523581972,0.9869587502776137,0.001547819198804199,1
350,n02133161_1433,110,"[2, 1, 1]",1,2,1,1,7.124307638470769e-07,0.9999988074126193,4.801566167739587e-07,1
351,n02504458_1291,125,"[2, 1, 1]",1,2,1,1,0.0006723474305755551,0.992082192113927,0.007245460455497184,1
352,n03041632_20194,110,"[0, 0, 0]",0,0,0,0,0.9999979625215865,3.7329333915082805e-07,1.6641850744512832e-06,0
353,n02951358_31973,125,"[2, 2, 2]",2,2,2,2,0.005770335461611946,0.03971753465670953,0.9545121298816786,2
354,n04111531_2937,125,"[0, 0, 0]",0,0,0,0,0.6290810253689351,0.010684970586347778,0.3602340040447173,0
355,n02690373_4061,110,"[2, 2, 2]",2,2,2,2,0.003199650456371278,0.17974641381905526,0.8170539357245734,2
356,n02835271_7350,110,"[2, 2, 2]",2,2,2,2,0.0015830227030925951,0.0012500081846631233,0.9971669691122445,2
357,n04467665_70988,125,"[2, 2, 2]",2,2,2,2,0.004326364645748885,0.004235535239156513,0.9914381001150946,2
358,n04099969_18254,125,"[0, 0, 2]",0,0,0,2,0.9617884956950102,0.032224764277910926,0.005986740027078519,0
359,n02091032_7280,110,"[1, 1, 1]",1,1,1,1,0.003755910731328414,0.9960375297835018,0.00020655948516968664,1
360,n01558993_6287,110,"[2, 1, 1]",1,2,1,1,3.947033895197262e-07,0.9999993067506989,2.9854591151896213e-07,1
361,n02134418_1674,125,"[1, 1, 1]",1,1,1,1,0.015071631557374846,0.9830340650050916,0.0018943034375333869,1
362,n03344393_5423,110,"[2, 2, 2]",2,2,2,2,5.85612928908603e-06,6.200280776742668e-05,0.9999321410629434,2
363,n04560804_154,125,"[0, 0, 1]",0,0,0,1,0.4468369977134134,0.5238976599872851,0.029265342299301646,1
364,n02134418_573,110,"[1, 1, 1]",1,1,1,1,0.041159021016901304,0.9200159733929132,0.038825005590185396,1
365,n03041632_44133,125,"[0, 0, 0]",0,0,0,0,0.9999993298862431,5.605121220924518e-07,1.0960163495022804e-07,0
366,n03937543_10101,110,"[0, 0, 0]",0,0,0,0,0.9999831712303202,1.317828330312082e-05,3.650486376566792e-06,0
367,n02504013_5087,110,"[1, 1, 1]",1,1,1,1,0.00013166168599977588,0.9996627551322608,0.00020558318173932667,1
368,n03041632_51225,110,"[0, 0, 2]",0,0,0,2,0.9999800783521293,6.752245686972209e-06,1.316940218373163e-05,0
369,n04273569_3598,125,"[2, 2, 2]",2,2,2,2,2.2739707400833892e-07,1.2421766450019628e-06,0.9999985304262811,2
370,n04505470_3597,125,"[0, 0, 0]",0,0,0,0,0.9949147328443229,0.0018939992845882925,0.0031912678710887235,0
371,n04505470_650,125,"[0, 0, 0]",0,0,0,0,0.9999682834589532,4.3546009621589945e-06,2.7361940084604354e-05,0
372,n03376595_18370,125,"[0, 0, 2]",0,0,0,2,0.6389503884779871,0.08663968324436931,0.2744099282776436,0
373,n04273569_5593,125,"[2, 1, 2]",2,2,1,2,0.0001619473737905854,0.0006352167524766448,0.9992028358737326,2
374,n03662601_30161,110,"[2, 2, 2]",2,2,2,2,7.310380203671947e-07,1.7822833110676796e-07,0.9999990907336487,2
375,n02007558_7614,110,"[1, 1, 1]",1,1,1,1,2.7547524637563105e-05,0.9999705328926446,1.9195827177564048e-06,1
376,n03100240_2195,110,"[2, 2, 2]",2,2,2,2,0.2513564583164941,0.16503574701802443,0.5836077946654815,2
377,n02690373_9322,110,"[2, 2, 2]",2,2,2,2,8.066027704885011e-07,2.4300024312266805e-06,0.9999967633947985,2
378,n03041632_45326,110,"[0, 0, 0]",0,0,0,0,0.998674468767838,0.00028377745592163967,0.001041753776240393,0
379,n02124075_2843,110,"[0, 1, 1]",1,0,1,1,5.426745835119106e-05,0.9999448595741907,8.729674579900491e-07,1
380,n02134418_4657,125,"[2, 1, 1]",1,2,1,1,0.0029414404667478435,0.9920200396596748,0.005038519873577271,1
381,n04285008_11965,110,"[2, 2, 2]",2,2,2,2,2.570763925107018e-08,1.6148990334452876e-08,0.9999999581433704,2
382,n02835271_5113,125,"[2, 0, 2]",2,2,0,2,0.00748965426764277,0.0017570606012173393,0.9907532851311401,2
383,n03085013_7477,110,"[0, 0, 0]",0,0,0,0,0.9977125249536458,0.001148199607776636,0.0011392754385776576,0
384,n02132136_50,110,"[2, 1, 1]",1,2,1,1,0.0001253017786770355,0.9990496860149769,0.0008250122063460795,1
385,n02835271_5858,110,"[2, 2, 2]",2,2,2,2,1.0263212940468111e-05,6.957988040832325e-06,0.9999827787990186,2
386,n04429376_9517,110,"[0, 0, 0]",0,0,0,0,0.9696478002878243,0.02104601177557087,0.009306187936605134,0
387,n02134084_3306,125,"[1, 1, 1]",1,1,1,1,6.181616215845634e-07,0.9999990594945106,3.2234386759835684e-07,1
388,n01829413_5505,110,"[1, 1, 1]",1,1,1,1,6.444247706189577e-08,0.9999998872427459,4.831477694819499e-08,1
389,n02095570_2773,110,"[1, 1, 1]",1,1,1,1,0.0006449145263720293,0.9984230553469352,0.0009320301266928766,1
390,n02690373_6363,125,"[2, 2, 2]",2,2,2,2,8.65953687581407e-06,0.000301854621273907,0.99968948584185,2
391,n02098286_2798,110,"[1, 1, 1]",1,1,1,1,8.990276181812678e-07,0.9999987858581886,3.1511419327398724e-07,1
392,n02097658_1316,125,"[1, 1, 1]",1,1,1,1,0.02574242594327156,0.945048075458887,0.029209498597841402,1
393,n03100240_7113,125,"[2, 2, 2]",2,2,2,2,0.01316580229367565,0.0025876664382435363,0.9842465312680807,2
394,n04467665_70988,110,"[2, 2, 2]",2,2,2,2,0.0012976962173077012,0.001107229670767839,0.9975950741119244,2
395,n02504013_9466,110,"[1, 1, 1]",1,1,1,1,2.77547227082573e-06,0.9999964394818386,7.850458907857692e-07,1
396,n01514859_3837,125,"[2, 1, 1]",1,2,1,1,0.0020692318443466646,0.9963482202983965,0.0015825478572566692,1
397,n02123159_6294,110,"[1, 1, 1]",1,1,1,1,6.14720249852152e-05,0.9999378900914092,6.378836056101803e-07,1
398,n02690373_18845,125,"[2, 2, 2]",2,2,2,2,6.1929556679283965e-09,1.679306950740601e-07,0.9999998258763493,2
399,n03792782_5405,125,"[2, 2, 2]",2,2,2,2,1.9573023495121603e-05,9.904944792683538e-06,0.9999705220317123,2
400,n03344393_7614,125,"[2, 2, 2]",2,2,2,2,9.231496584131558e-06,2.2874237792688804e-05,0.9999678942656233,2
401,n03417042_21270,125,"[2, 2, 2]",2,2,2,2,0.015135027869614369,0.05703049909023407,0.9278344730401517,2
402,n02123597_1367,110,"[0, 1, 1]",1,0,1,1,0.0004171390856911931,0.9995809470964953,1.9138178134499442e-06,1
403,n04111531_4879,110,"[0, 0, 0]",0,0,0,0,0.9009538584909366,0.06694271058495872,0.032103430924104503,0
404,n02823428_11353,125,"[0, 0, 0]",0,0,0,0,0.9999983774091785,7.647930698660696e-07,8.57797751783426e-07,0
405,n02690373_1974,125,"[2, 2, 2]",2,2,2,2,6.572246140523806e-05,0.000521397804989466,0.9994128797336054,2
406,n04548280_2091,110,"[0, 0, 0]",0,0,0,0,0.9999502983837453,4.360614151489551e-05,6.095474739814772e-06,0
407,n02125311_5229,125,"[2, 1, 1]",1,2,1,1,1.2216227419861846e-05,0.999982998553919,4.785218660996791e-06,1
408,n02125311_8689,125,"[1, 1, 1]",1,1,1,1,3.464886425772117e-06,0.9999964613696637,7.37439105227813e-08,1
409,n02690373_3539,110,"[2, 2, 2]",2,2,2,2,5.181274201013166e-05,0.0003415075259748727,0.9996066797320149,2
410,n04548280_3125,110,"[0, 0, 0]",0,0,0,0,0.9999960009042043,2.64308521221223e-06,1.356010583348736e-06,0
411,n04505470_6955,110,"[0, 1, 1]",1,0,1,1,0.7062900063828511,0.17979814142113412,0.1139118521960145,0
412,n04591713_6473,110,"[0, 0, 0]",0,0,0,0,0.9998556314221005,0.00013419613011535791,1.017244778402015e-05,0
413,n02027492_2457,110,"[1, 1, 1]",1,1,1,1,1.8581051597067849e-06,0.9999961749613969,1.9669334431844326e-06,1
414,n03376595_8917,125,"[0, 0, 2]",0,0,0,2,0.9465484824153102,0.00764504254381248,0.04580647504087718,0
415,n02134418_5464,110,"[2, 1, 1]",1,2,1,1,1.2502999066612735e-05,0.9999723987319714,1.5098268961982023e-05,1
416,n01860187_38598,125,"[2, 1, 1]",1,2,1,1,0.023271758565448206,0.8948449435016572,0.08188329793289456,1
417,n04591713_5201,110,"[0, 0, 1]",0,0,0,1,0.8312885248982044,0.15000958381874846,0.0187018912830473,0
418,n02134084_18800,110,"[0, 1, 1]",1,0,1,1,0.00036698229769763387,0.9994386123712261,0.00019440533107614461,1
419,n02504458_4583,110,"[1, 1, 1]",1,1,1,1,1.536594358481251e-08,0.9999999821451574,2.4888988395039834e-09,1
420,n02690373_18234,110,"[2, 2, 2]",2,2,2,2,3.579779777493815e-11,3.184484382345631e-10,0.9999999996457538,2
