,image_name,expert1,expert2,expert3,consensus,noise_level,model_p0,model_p1,model_p2
1168,n04099969_23293,0,2,0,0,120,0.9642543847919979,0.010550457839631345,0.025195157368370826
1169,n02504458_7144,1,1,1,1,120,0.0037795318309138573,0.9864776954275268,0.009742772741559429
1170,n02814533_74433,2,2,2,2,120,0.027524688514251966,0.03143681524851298,0.9410384962372351
1171,n03376595_14240,0,0,0,0,120,0.35956888834576123,0.36439539958144496,0.27603571207279387
1172,n02108000_6970,1,1,1,1,120,6.71508823932162e-05,0.9999280542743473,4.794843259528224e-06
1173,n02113624_613,1,1,1,1,120,0.1120816597746843,0.8868986641370793,0.001019676088236395
1174,n04111531_3076,0,0,0,0,120,0.8486203084871251,0.008620109549227175,0.14275958196364794
1175,n03792782_4210,2,2,2,2,120,0.003203309666162092,0.0022299129294334648,0.9945667774044045
1176,n03196217_11054,0,0,0,0,120,0.9473664012285452,0.022836356756496586,0.02979724201495791
1177,n03983396_971,0,0,1,0,120,0.47216609930094616,0.4464567766500248,0.08137712404902901
1178,n04505470_4854,0,0,0,0,120,0.9585724551301572,0.0007075863484959447,0.04071995852134674
1179,n02132136_6777,1,1,1,1,120,0.0014239595211590714,0.9944451883444472,0.00413085213439379
1180,n04467665_58341,2,2,2,2,120,0.023745126087522325,0.08216738177680145,0.8940874921356763
